method,subset,layer_band,question_idx,auc,base,ck8,delta_ck8_minus_base,slope_per_ckpt,min_checkpoint_value
GradDiff,retained,early,752,0.7788359889908443,0.8095238183225905,0.7428571539265769,-0.06666666439601354,-0.008333333049501693,0.7238095351627896
GradDiff,retained,early,763,0.5365079453067174,0.5809523906026568,0.5904762012617929,0.0095238106591361,0.0011904763323920126,0.4761904835700989
GradDiff,retained,early,764,0.8158730232526386,0.7142857228006635,0.8285714362348829,0.11428571343421945,0.014285714179277431,0.7142857228006635
GradDiff,retained,early,769,0.5978836106875586,0.6095238217285701,0.6285714413438525,0.01904761961528234,0.0023809524519102926,0.5333333466734205
GradDiff,retained,early,770,0.9068783120503502,0.9238095274993352,0.914285718543189,-0.00952380895614624,-0.00119047611951828,0.8761904835700989
GradDiff,retained,early,779,0.8486772530608708,0.8380952434880393,0.8666666712079729,0.028571427719933595,0.0035714284649916994,0.8285714319774083
GradDiff,retained,early,781,0.571428584295606,0.5619047769478389,0.5619047743933542,-2.5544847348513144e-09,-3.193105918564143e-10,0.5523809679916927
GradDiff,retained,early,786,0.774603178482207,0.6952380989279066,0.7333333364554814,0.03809523752757482,0.004761904690946853,0.6952380989279066
GradDiff,retained,early,788,1.0,1.0,1.0,0.0,0.0,1.0
GradDiff,retained,early,798,0.6846560947478763,0.6666666780199323,0.6857142942292349,0.01904761620930262,0.0023809520261628275,0.6571428699152809
GradDiff,retained,early,799,0.9470899495813582,0.9619047633239202,0.9238095274993352,-0.03809523582458496,-0.00476190447807312,0.9238095274993352
GradDiff,retained,early,806,0.7587301697049822,0.8000000085149492,0.7238095343112946,-0.07619047420365466,-0.009523809275456832,0.7047619172504971
GradDiff,retained,early,807,0.7640211714638605,0.7238095317568097,0.7619047692843847,0.03809523752757493,0.0047619046909468665,0.7238095317568097
GradDiff,retained,early,812,0.7756613825048719,0.7619047684328896,0.7809523871966771,0.019047618763787577,0.002380952345473447,0.7428571505205971
GradDiff,retained,early,816,0.5703703819759309,0.5809523931571415,0.5142857253551483,-0.06666666780199326,-0.008333333475249158,0.5142857253551483
GradDiff,retained,early,817,0.601058204401107,0.6000000034059797,0.6857142891202654,0.08571428571428574,0.010714285714285718,0.5523809560707637
GradDiff,retained,early,818,0.4931217034657796,0.5047619138445173,0.5238095343112945,0.019047620466777215,0.002380952558347152,0.45714286565780643
GradDiff,retained,early,820,0.970370370433444,0.9714285714285714,0.9714285714285714,0.0,0.0,0.9619047624724252
GradDiff,retained,early,824,0.300529106268807,0.3047619121415274,0.2857142908232553,-0.019047621318272145,-0.002380952664784018,0.24761905244418553
GradDiff,retained,early,830,0.8455026531030261,0.8952381014823914,0.838095246894019,-0.057142854588372316,-0.0071428568235465395,0.8095238174710955
GradDiff,retained,early,831,0.6783068937914712,0.6857143018926893,0.6952381099973406,0.009523808104651255,0.0011904760130814068,0.666666682277407
GradDiff,retained,early,836,0.8730158783140638,0.8952381006308965,0.8666666720594679,-0.02857142857142858,-0.0035714285714285726,0.8380952451910292
GradDiff,retained,early,837,0.7629629715094493,0.7428571539265769,0.7238095334597997,-0.019047620466777215,-0.002380952558347152,0.7238095334597997
GradDiff,retained,early,838,0.5767195846353259,0.6000000076634543,0.590476198707308,-0.00952380895614624,-0.00119047611951828,0.5333333424159459
GradDiff,retained,early,840,0.886772491534551,0.9333333364554814,0.8666666720594679,-0.06666666439601354,-0.008333333049501693,0.8571428631033217
GradDiff,retained,early,842,0.9333333356985969,0.9619047633239202,0.914285717691694,-0.04761904563222619,-0.005952380704028273,0.9142857159887041
GradDiff,retained,early,843,0.5714285776728676,0.4857142908232553,0.5619047692843846,0.07619047846112931,0.009523809807641163,0.476190482718604
GradDiff,retained,early,851,0.7989418060060532,0.8380952451910292,0.7619047701358795,-0.07619047505514964,-0.009523809381893705,0.7523809586252485
GradDiff,retained,early,852,0.7248677301028418,0.7333333381584712,0.72380952835083,-0.009523809807641226,-0.0011904762259551532,0.6857142908232553
GradDiff,retained,early,855,0.4412698495955695,0.43809524774551395,0.438095246894019,-8.514949301208219e-10,-1.0643686626510274e-10,0.390476199558803
GradDiff,retained,early,860,0.9904761910438538,0.9904761910438538,0.9904761910438538,0.0,0.0,0.9904761910438538
GradDiff,retained,early,861,0.9513227542241415,0.9428571462631226,0.961904764175415,0.01904761791229248,0.00238095223903656,0.9333333373069763
GradDiff,retained,early,867,0.9830687836995201,0.9904761910438538,0.9619047633239202,-0.028571427719933595,-0.0035714284649916994,0.9619047633239202
GradDiff,retained,early,869,0.7587301628930228,0.7714285748345511,0.7523809560707637,-0.019047618763787355,-0.0023809523454734194,0.7333333381584712
GradDiff,retained,early,871,0.3925926013598367,0.44761905585016526,0.35238096032823835,-0.09523809552192691,-0.011904761940240864,0.35238096032823835
GradDiff,retained,early,873,0.9312169341813951,0.9809523820877075,0.8666666712079729,-0.1142857108797346,-0.014285713859966825,0.8666666712079729
GradDiff,retained,early,880,0.8550264595992982,0.8857142891202654,0.8380952443395342,-0.0476190447807312,-0.0059523805975914,0.8095238157681057
GradDiff,retained,early,882,0.9386243413365077,0.9714285731315613,0.8952380989279066,-0.07619047420365466,-0.009523809275456832,0.8952380989279066
GradDiff,retained,early,884,0.9894179900487264,0.9809523820877075,0.9904761910438538,0.00952380895614624,0.00119047611951828,0.9809523820877075
GradDiff,retained,early,888,0.8179894240129563,0.8571428622518267,0.8285714336803982,-0.02857142857142847,-0.0035714285714285587,0.7714285782405309
GradDiff,retained,early,889,0.3343915425595783,0.3428571513720921,0.33333334156445094,-0.00952380980764117,-0.0011904762259551463,0.2952381023338863
GradDiff,retained,early,893,1.0,1.0,1.0,0.0,0.0,1.0
GradDiff,retained,early,894,0.7756613826940931,0.7714285790920258,0.7619047692843847,-0.009523809807641115,-0.0011904762259551394,0.733333340712956
GradDiff,retained,early,900,0.9989417990048727,1.0,0.9904761910438538,-0.00952380895614624,-0.00119047611951828,0.9904761910438538
GradDiff,retained,early,903,0.8412698492171273,0.8285714370863778,0.8571428648063115,0.028571427719933706,0.0035714284649917133,0.8285714362348829
GradDiff,retained,early,908,0.30264550769139853,0.21904762387275697,0.38095238634518214,0.16190476247242516,0.020238095309053145,0.21904762387275697
GradDiff,retained,early,912,0.9322751354603541,0.9428571454116277,0.9238095274993352,-0.01904761791229248,-0.00238095223903656,0.9047619095870427
GradDiff,retained,early,915,0.6793650884476918,0.6380952485970088,0.6476190558501652,0.00952380725315638,0.0011904759066445475,0.6380952485970088
GradDiff,retained,early,916,0.8317460398825389,0.838095246894019,0.8000000093664442,-0.03809523752757482,-0.004761904690946853,0.8000000093664442
GradDiff,retained,early,924,0.9841269849784791,0.9619047633239202,0.9904761910438538,0.028571427719933595,0.0035714284649916994,0.9619047633239202
GradDiff,retained,early,926,0.9354497388241784,0.961904764175415,0.9047619095870427,-0.057142854588372316,-0.0071428568235465395,0.9047619095870427
GradDiff,retained,early,928,0.596825401366703,0.5619047667298999,0.6761904801641192,0.11428571343421934,0.014285714179277417,0.5142857185431889
GradDiff,retained,early,933,0.8507936540104095,0.8761904776096344,0.8761904793126243,1.7029898602416438e-09,2.1287373253020547e-10,0.8095238140651159
GradDiff,retained,early,944,0.40740741406168257,0.428571436234883,0.4000000068119594,-0.028571429422923567,-0.003571428677865446,0.38095238719667707
GradDiff,retained,early,946,0.8804232875506083,0.8857142925262451,0.8761904835700989,-0.00952380895614624,-0.00119047611951828,0.8761904835700989
GradDiff,retained,early,949,0.9068783107258026,0.8857142899717604,0.9523809543677739,0.06666666439601354,0.008333333049501693,0.8380952443395342
GradDiff,retained,early,956,0.8169312238693238,0.8571428631033217,0.7904761987073081,-0.06666666439601354,-0.008333333049501693,0.7904761987073081
GradDiff,retained,early,960,0.6105820225344764,0.5142857253551483,0.5714285833495004,0.05714285799435215,0.0071428572492940184,0.5142857253551483
GradDiff,retained,early,961,0.5788359954243614,0.5523809688431875,0.5809523974146161,0.02857142857142858,0.0035714285714285726,0.5523809688431875
GradDiff,retained,early,962,0.6730158901403821,0.7047619215079717,0.6857143027441842,-0.019047618763787466,-0.0023809523454734333,0.6380952562604632
GradDiff,retained,early,967,0.9788359800974528,0.9809523820877075,0.9809523820877075,0.0,0.0,0.9714285731315613
GradDiff,retained,early,971,0.8190476239673675,0.8857142899717604,0.8000000051089696,-0.08571428486279076,-0.010714285607848845,0.7619047675813947
GradDiff,retained,early,975,0.902645505704577,0.9047619070325579,0.8952380989279066,-0.009523808104651255,-0.0011904760130814068,0.8952380980764116
GradDiff,retained,early,978,0.6285714350049458,0.6476190541471754,0.6190476247242519,-0.028571429422923456,-0.003571428677865432,0.6000000051089696
GradDiff,retained,early,981,0.22751323173916527,0.23809524263654436,0.19047619359833853,-0.047619049038205824,-0.005952381129775728,0.19047619359833853
GradDiff,retained,early,993,0.22328042615027657,0.14285714541162764,0.14285714541162764,0.0,0.0,0.14285714541162764
GradDiff,retained,early,998,0.7587301636499071,0.7523809569222586,0.7523809586252485,1.7029898602416438e-09,2.1287373253020547e-10,0.7238095274993351
GradDiff,retained,early,1007,0.9333333363608709,0.961904764175415,0.9238095266478402,-0.03809523752757482,-0.004761904690946853,0.8857142908232553
GradDiff,retained,early,1013,0.5227513354922099,0.49523810999734064,0.504761917250497,0.00952380725315638,0.0011904759066445475,0.48571429933820454
GradDiff,retained,early,1014,0.9968253970146179,1.0,1.0,0.0,0.0,0.9904761910438538
GradDiff,retained,early,1020,0.8275132363750822,0.8380952460425241,0.838095246894019,8.514949856319731e-10,1.0643687320399664e-10,0.8095238191740853
GradDiff,retained,early,1029,0.26455026940693926,0.2380952434880393,0.2476190515926906,0.00952380810465131,0.0011904760130814138,0.23809524178504946
GradDiff,retained,early,1031,0.6920635038898105,0.7238095351627896,0.6761904886790685,-0.04761904648372106,-0.005952380810465133,0.6285714421953473
GradDiff,retained,early,1034,0.786243395672904,0.8000000085149492,0.6952381057398659,-0.10476190277508335,-0.013095237846885419,0.6857142984867096
GradDiff,retained,early,1037,0.9185185230913616,0.9142857193946838,0.9142857193946838,0.0,0.0,0.8666666746139526
GradDiff,retained,early,1043,0.3439153521779984,0.40952381747109545,0.3904761987073081,-0.019047618763787355,-0.0023809523454734194,0.26666667461395266
GradDiff,retained,early,1046,0.5417989526476179,0.5333333441189357,0.5238095334597996,-0.0095238106591361,-0.0011904763323920126,0.5142857236521585
GradDiff,retained,early,1056,0.9809523820877075,0.9809523820877075,0.9809523820877075,0.0,0.0,0.9809523820877075
GradDiff,retained,early,1058,0.5407407512740484,0.5523809628827231,0.5333333424159459,-0.019047620466777215,-0.002380952558347152,0.5142857253551483
GradDiff,retained,early,1060,0.7015873099130298,0.7714285782405309,0.6952381040368761,-0.07619047420365477,-0.009523809275456846,0.6476190567016602
GradDiff,retained,early,1069,0.5830687931605748,0.542857152223587,0.5523809628827231,0.0095238106591361,0.0011904763323920126,0.542857152223587
GradDiff,retained,early,1081,0.9470899490136949,0.9619047633239202,0.9333333356039865,-0.028571427719933706,-0.0035714284649917133,0.9333333356039865
GradDiff,retained,early,1087,0.9915343920389811,1.0,1.0,0.0,0.0,0.9809523820877075
GradDiff,retained,early,1089,0.7216931283473969,0.7523809603282384,0.6857142916747502,-0.06666666865348825,-0.008333333581686031,0.6857142916747502
GradDiff,retained,early,1091,0.6698412765586187,0.6761904827186039,0.6380952443395342,-0.038095238379069696,-0.004761904797383712,0.6380952443395342
GradDiff,retained,early,1097,0.6624338731879278,0.6380952494485037,0.6761904869760785,0.03809523752757482,0.004761904690946853,0.6095238208770751
GradDiff,retained,early,1109,0.23703704381745958,0.20952381491661073,0.2000000059604645,-0.00952380895614624,-0.00119047611951828,0.17142857653754098
GradDiff,retained,early,1111,0.300529105228091,0.2571428622518267,0.3333333381584712,0.07619047590664452,0.009523809488330565,0.2571428622518267
GradDiff,retained,early,1121,0.787301592788999,0.7714285765375409,0.7904761953013283,0.019047618763787355,0.0023809523454734194,0.7428571488176073
GradDiff,retained,early,1124,0.4931217022358425,0.44761905755315506,0.4190476272787366,-0.02857143027441844,-0.003571428784302305,0.4190476272787366
GradDiff,retained,early,1126,0.86349206633038,0.8666666712079729,0.8571428596973419,-0.009523811510630975,-0.0011904764388288719,0.8476190507411957
GradDiff,retained,early,1129,0.9492063519500551,0.961904764175415,0.9523809552192688,-0.00952380895614624,-0.00119047611951828,0.9047619087355477
GradDiff,retained,early,1135,0.8751322778444443,0.8857142882687705,0.8761904801641192,-0.009523808104651366,-0.0011904760130814207,0.8380952400820595
GradDiff,retained,early,1136,0.552380964774934,0.5428571556295667,0.5619047743933542,0.019047618763787466,0.0023809523454734333,0.5238095368657794
GradDiff,retained,early,1138,0.41693122784296677,0.4095238200255803,0.4285714396408626,0.019047619615282285,0.0023809524519102856,0.3523809611797333
GradDiff,retained,early,1146,0.740740749665669,0.7523809611797333,0.780952388899667,0.028571427719933706,0.0035714284649917133,0.6571428682122912
GradDiff,retained,early,1147,0.9671957691510519,0.9523809552192688,0.9904761910438538,0.03809523582458496,0.00476190447807312,0.9428571462631226
GradDiff,retained,early,1149,0.916402121290328,0.9428571462631226,0.9238095283508301,-0.01904761791229248,-0.00238095223903656,0.8666666746139526
GradDiff,retained,early,1151,0.7936508016926902,0.7428571505205971,0.7904761987073081,0.04761904818671103,0.005952381023338879,0.7428571505205971
GradDiff,retained,early,1155,0.7661375769547054,0.8190476281302316,0.7619047726903643,-0.0571428554398673,-0.007142856929983413,0.7333333449704307
GradDiff,retained,early,1157,0.4592592689726088,0.4571428665093013,0.5142857245036534,0.05714285799435209,0.0071428572492940115,0.3904762004102979
GradDiff,retained,early,1161,0.794709000700996,0.7238095309053149,0.7714285773890358,0.04761904648372095,0.005952380810465119,0.7238095309053149
GradDiff,retained,early,1165,0.7989418052491689,0.7523809603282384,0.7523809603282384,0.0,0.0,0.7523809603282384
GradDiff,retained,early,1169,0.9746031759277223,0.9714285731315613,0.9619047633239202,-0.009523809807641115,-0.0011904762259551394,0.9619047633239202
GradDiff,retained,early,1171,0.7417989482955326,0.6952381006308964,0.7047619138445173,0.009523813213620835,0.0011904766517026044,0.6952381006308964
GradDiff,retained,early,1172,0.9989417990048727,0.9904761910438538,1.0,0.00952380895614624,0.00119047611951828,0.9904761910438538
GradDiff,retained,early,1174,0.9058201113390544,0.8952381014823914,0.9047619104385376,0.00952380895614624,0.00119047611951828,0.8666666737624578
GradDiff,retained,early,1176,0.8941798987842743,0.914285718543189,0.9047619095870427,-0.00952380895614624,-0.00119047611951828,0.8476190524441856
GradDiff,retained,early,1184,0.6497354600164624,0.6380952494485037,0.6285714396408626,-0.009523809807641115,-0.0011904762259551394,0.6000000102179391
GradDiff,retained,early,1207,0.7851851922179027,0.7714285799435208,0.7809523871966771,0.00952380725315638,0.0011904759066445475,0.7619047701358795
GradDiff,retained,early,1216,0.09100529333901784,0.12380952664784022,0.08571428826877049,-0.038095238379069724,-0.0047619047973837154,0.0761904776096344
GradDiff,retained,early,1221,0.6201058280846429,0.5714285799435207,0.590476199558803,0.01904761961528234,0.0023809524519102926,0.5714285799435207
GradDiff,retained,early,1233,0.3756613822210403,0.39047619785581317,0.3714285773890359,-0.01904762046677727,-0.002380952558347159,0.3142857193946838
GradDiff,retained,early,1253,0.6931217011951264,0.7428571505205971,0.6476190567016601,-0.095238093818937,-0.011904761727367125,0.638095246894019
GradDiff,retained,early,1262,0.48994710076422915,0.4857142959322248,0.4666666771684374,-0.01904761876378741,-0.0023809523454734263,0.4285714387893677
GradDiff,retained,early,1264,0.8708994766076406,0.9047619104385376,0.8476190549986703,-0.0571428554398673,-0.007142856929983413,0.8476190549986703
GradDiff,retained,early,1271,0.6116402184206342,0.6000000051089696,0.6000000076634543,2.5544847348513144e-09,3.193105918564143e-10,0.5904761961528233
GradDiff,retained,mid,3,0.2718954316151687,0.4941176614340614,0.28235294959124396,-0.21176471184281742,-0.026470588980352178,0.03137254995458266
GradDiff,retained,mid,26,0.7298475031369651,0.9294117685626535,0.7058823620571809,-0.2235294065054726,-0.027941175813184074,0.4235294198288637
GradDiff,retained,mid,34,0.6692810561142716,0.7725490296588224,0.8470588301911074,0.07450980053228495,0.00931372506653562,0.4666666749645682
GradDiff,retained,mid,39,0.8989106796925365,0.9254901984158684,0.9607843160629272,0.03529411764705881,0.004411764705882351,0.607843149058959
GradDiff,retained,mid,41,0.8126361704340168,0.9882352944682625,0.9058823567979476,-0.08235293767031493,-0.010294117208789366,0.46274510551901427
GradDiff,retained,mid,57,0.8130719013073865,0.8196078468771542,0.9764705892871407,0.15686274240998654,0.019607842801248318,0.4823529478381662
GradDiff,retained,mid,59,0.8405228796348072,0.7882352983250337,0.9333333369563608,0.1450980386313271,0.018137254828915886,0.38039216539439036
GradDiff,retained,mid,63,0.8854030526151845,1.0,0.8588235332685358,-0.14117646673146422,-0.017647058341433028,0.6156862777822159
GradDiff,retained,mid,67,0.6305011003235587,0.9215686321258545,0.6470588372034185,-0.274509794922436,-0.0343137243653045,0.3764705966500675
GradDiff,retained,mid,68,0.9193899817716064,0.980392157680848,0.9725490208934334,-0.00784313678741455,-0.0009803920984268188,0.6941176596809836
GradDiff,retained,mid,74,0.8779956478309008,0.9490196101805743,0.9450980424880981,-0.003921567692476202,-0.0004901959615595253,0.6862745169331045
GradDiff,retained,mid,90,0.8945533797242283,0.9490196108818054,0.980392157680848,0.031372546799042555,0.0039215683498803194,0.6078431420466479
GradDiff,retained,mid,95,0.5045751693591574,0.588235302181805,0.32156863422954785,-0.26666666795225713,-0.03333333349403214,0.32156863422954785
GradDiff,retained,mid,105,0.36383442757955564,0.7960784330087549,0.27450980999890495,-0.52156862300985,-0.06519607787623125,0.07450980614213382
GradDiff,retained,mid,145,0.4919390060932808,0.7176470630309161,0.5490196154398077,-0.16862744759110837,-0.021078430948888546,0.29019608707988964
GradDiff,retained,mid,161,0.8514161262247297,0.9568627466173732,0.9176470616284539,-0.039215684988919364,-0.0049019606236149205,0.7215686384369345
GradDiff,retained,mid,162,0.8745098096482894,0.9176470637321472,0.890196083573734,-0.027450980158413185,-0.003431372519801648,0.745098048097947
GradDiff,retained,mid,167,0.9542483683894663,0.9921568632125854,0.9882352948188782,-0.003921568393707275,-0.0004901960492134094,0.8666666725102593
GradDiff,retained,mid,174,0.9904139438485787,0.9960784316062927,0.9960784316062927,0.0,0.0,0.9686274521491107
GradDiff,retained,mid,191,0.8113289799955156,0.9058823553954853,0.8823529460850884,-0.02352940931039693,-0.0029411761637996164,0.5843137309831732
GradDiff,retained,mid,200,0.9747276698062622,1.0,0.9921568632125854,-0.00784313678741455,-0.0009803920984268188,0.9176470619790694
GradDiff,retained,mid,216,0.9960784315283782,1.0,1.0,0.0,0.0,0.9803921573302325
GradDiff,retained,mid,247,0.8971677611466328,0.9176470630309161,0.8470588298404917,-0.0705882331904244,-0.00882352914880305,0.8352941257112166
GradDiff,retained,mid,256,0.7424836657795252,0.4196078503833098,0.9372549035969903,0.5176470532136805,0.06470588165171007,0.4196078503833098
GradDiff,retained,mid,308,0.7450980462669547,0.7529411897939794,0.9568627469679889,0.2039215571740095,0.025490194646751188,0.41568628234021804
GradDiff,retained,mid,314,0.9712418308834625,0.9960784316062927,1.0,0.003921568393707275,0.0004901960492134094,0.8431372589924756
GradDiff,retained,mid,329,0.6178649309803458,0.925490198766484,0.6823529481887817,-0.2431372505777023,-0.030392156322212788,0.29803922316607306
GradDiff,retained,mid,333,0.839215691650615,0.9137254939359777,0.890196083573734,-0.023529410362243652,-0.0029411762952804565,0.5372549116611481
GradDiff,retained,mid,335,0.6906318147977193,0.6235294191276326,0.8901960825218874,0.2666666633942548,0.03333333292428185,0.4901960867292741
GradDiff,retained,mid,338,0.7912854109324661,0.9137254932347466,0.9254901984158684,0.011764705181121826,0.0014705881476402283,0.5843137404497931
GradDiff,retained,mid,339,0.7690631866065505,0.870588237397811,0.7019607912091648,-0.16862744618864622,-0.021078430773580778,0.6392156965592328
GradDiff,retained,mid,345,0.5782135163646898,0.788235299727496,0.7647058886640212,-0.023529411063474726,-0.0029411763829343407,0.3254902043763329
GradDiff,retained,mid,348,0.8113289802682166,0.9411764719906974,0.8431372610961689,-0.0980392108945285,-0.012254901361816062,0.4274509868201088
GradDiff,retained,mid,349,0.6514161265753453,0.9568627459161422,0.7921568674199722,-0.16470587849617002,-0.020588234812021253,0.07450980614213382
GradDiff,retained,mid,351,0.9956427016289405,0.9803921569796169,1.0,0.019607843020383098,0.0024509803775478872,0.9803921569796169
GradDiff,retained,mid,353,0.9908496737090591,1.0,1.0,0.0,0.0,0.9294117685626535
GradDiff,retained,mid,355,0.8034858421172971,0.8470588273861829,0.9058823543436387,0.05882352695745585,0.0073529408696819815,0.3882352986756493
GradDiff,retained,mid,362,0.6893246265797832,0.6117647111415864,0.5411764800548554,-0.07058823108673096,-0.00882352888584137,0.5411764800548554
GradDiff,retained,mid,364,0.7407407482075536,0.8980392196599175,0.8784313776913811,-0.019607841968536377,-0.002450980246067047,0.5803921650437748
GradDiff,retained,mid,366,0.901089327904134,0.7137255005976733,0.9529411785742816,0.23921567797660837,0.029901959747076046,0.7137255005976733
GradDiff,retained,mid,372,0.9577342066499922,0.9882352948188782,1.0,0.011764705181121826,0.0014705881476402283,0.8156862802365247
GradDiff,retained,mid,373,0.9006535980436536,0.9843137260745553,0.9490196108818054,-0.03529411519274983,-0.004411764399093729,0.7607843192184672
GradDiff,retained,mid,375,0.8819172144715304,0.9764705896377563,0.9411764733931598,-0.03529411624459655,-0.004411764530574569,0.6156862812883714
GradDiff,retained,mid,397,0.5764705970785975,0.5921568744322833,0.7607843195690828,0.1686274451367995,0.021078430642099938,0.3843137344893287
GradDiff,retained,mid,399,0.7389978302849664,0.9137254935853621,0.745098051253487,-0.1686274423318751,-0.021078430291484387,0.4980392273734598
GradDiff,retained,mid,407,0.9058823576160506,1.0,1.0,0.0,0.0,0.8156862851451425
GradDiff,retained,mid,414,0.7385620989830666,0.5176470682901495,0.780392166446237,0.2627450981560875,0.032843137269510936,0.4588235420339248
GradDiff,retained,mid,422,0.4509803999093623,0.41960785143515644,0.38431373203501984,-0.0352941194001366,-0.004411764925017075,0.07450980579151827
GradDiff,retained,mid,436,0.7450980453319799,0.6784313787432278,0.7803921629400814,0.10196078419685362,0.012745098024606702,0.5176470668876872
GradDiff,retained,mid,452,0.8418300710861979,0.952941178924897,0.9019607880536248,-0.05098039087127226,-0.006372548858909033,0.5647058956763323
GradDiff,retained,mid,462,0.8745098083237418,0.8980392210623798,0.8627451044671676,-0.0352941165952122,-0.004411764574401525,0.5647058897158679
GradDiff,retained,mid,481,0.942483661377352,0.9843137260745553,0.9843137257239398,-3.5061542558167957e-10,-4.3826928197709947e-11,0.7176470630309161
GradDiff,retained,mid,497,0.7093681980581845,0.7686274563564973,0.8078431413454168,0.039215684988919475,0.004901960623614934,0.4156862844439114
GradDiff,retained,mid,519,0.5647058891704659,0.772549021244049,0.6627451058696298,-0.10980391537441925,-0.013725489421802406,0.2313725538113538
GradDiff,retained,mid,545,0.8871459738491407,0.8980392210623798,0.9607843157123116,0.06274509464993183,0.007843136831241479,0.7843137337880975
GradDiff,retained,mid,554,0.9734204804975223,0.9843137264251709,1.0,0.0156862735748291,0.0019607841968536377,0.8784313780419967
GradDiff,retained,mid,555,0.999128540356954,1.0,1.0,0.0,0.0,0.9921568632125854
GradDiff,retained,mid,559,0.9930283228556315,0.9882352948188782,0.9960784316062927,0.00784313678741455,0.0009803920984268188,0.9725490212440491
GradDiff,retained,mid,570,0.9285403083352483,0.9803921580314636,0.9607843157123116,-0.019607842319152025,-0.002450980289894003,0.7019607954165514
GradDiff,retained,mid,576,0.8867102434043012,0.9843137260745553,0.972549020542818,-0.011764705531737252,-0.0014705881914671565,0.7372549106093014
GradDiff,retained,mid,577,0.9154684130662408,0.9803921580314636,0.9960784316062927,0.0156862735748291,0.0019607841968536377,0.8352941225556766
GradDiff,retained,mid,587,0.9342047955865175,0.8784313773407656,0.9921568632125854,0.11372548587181985,0.014215685733977482,0.6666666784707238
GradDiff,retained,mid,594,0.3468409669555091,0.43921569655923287,0.2980392238673042,-0.14117647269192868,-0.017647059086491085,0.1568627497729133
GradDiff,retained,mid,600,0.9638344237617419,0.9960784316062927,1.0,0.003921568393707275,0.0004901960492134094,0.8078431409948013
GradDiff,retained,mid,604,0.9028322478135427,0.8588235336191514,0.9137254942865932,0.054901960667441796,0.0068627450834302245,0.7921568716273588
GradDiff,retained,mid,605,0.9498910688107309,1.0,1.0,0.0,0.0,0.7098039286978104
GradDiff,retained,mid,617,0.9625272343750874,0.9882352948188782,1.0,0.011764705181121826,0.0014705881476402283,0.76470588796279
GradDiff,retained,mid,622,0.8762527284668941,0.8509803985848147,0.8862745151800268,0.03529411659521209,0.004411764574401511,0.6509804031428168
GradDiff,retained,mid,624,0.9790849681773217,0.9921568628619698,0.9960784316062927,0.003921568744322923,0.0004901960930403654,0.9372549035969903
GradDiff,retained,mid,628,0.8692810490630031,0.8901960818206562,0.9098039241398082,0.019607842319151914,0.002450980289893989,0.7607843185172362
GradDiff,retained,mid,633,0.9803921579535491,0.9882352948188782,0.9803921580314636,-0.00784313678741455,-0.0009803920984268188,0.9215686314246234
GradDiff,retained,mid,638,0.8614379124314178,1.0,0.9921568632125854,-0.00784313678741455,-0.0009803920984268188,0.5843137344893288
GradDiff,retained,mid,642,0.7708061081132078,0.9372549032463747,0.7764705962994519,-0.1607843069469228,-0.02009803836836535,0.6117647160502041
GradDiff,retained,mid,645,0.9973856210708618,0.9882352948188782,1.0,0.011764705181121826,0.0014705881476402283,0.9882352948188782
GradDiff,retained,mid,649,0.9843137260745554,0.9921568632125854,0.9921568632125854,0.0,0.0,0.9294117661083445
GradDiff,retained,mid,658,0.8819172147442312,0.9568627473186043,0.9647058844566345,0.007843137138030198,0.0009803921422537748,0.4862745186861824
GradDiff,retained,mid,661,0.8688453209945579,0.8784313766395344,0.9137254932347466,0.0352941165952122,0.004411764574401525,0.6274509910274954
GradDiff,retained,mid,667,0.8614379131716061,0.9450980421374825,0.9803921580314636,0.035294115893981126,0.004411764486747641,0.545098047396716
GradDiff,retained,mid,669,0.8339869335975523,0.9882352948188782,0.8901960821712718,-0.0980392126476064,-0.0122549015809508,0.4431372624986312
GradDiff,retained,mid,675,0.8644880211041645,0.9882352948188782,0.9490196091287276,-0.03921568569015055,-0.0049019607112688185,0.47058824686443107
GradDiff,retained,mid,678,0.978649238122055,0.9960784316062927,0.9882352948188782,-0.00784313678741455,-0.0009803920984268188,0.8862745109726401
GradDiff,retained,mid,681,0.9952069718463749,1.0,0.9803921573302325,-0.01960784266976745,-0.0024509803337209313,0.9803921573302325
GradDiff,retained,mid,693,0.836601311903374,0.9058823560967165,0.8823529464357039,-0.02352940966101258,-0.0029411762076265724,0.4431372635504779
GradDiff,retained,mid,696,0.9250544699188931,1.0,0.9764705896377563,-0.023529410362243652,-0.0029411762952804565,0.7372549116611481
GradDiff,retained,mid,700,0.8736383496546277,0.9529411778730505,0.9294117668095757,-0.023529411063474837,-0.0029411763829343546,0.7529411873396705
GradDiff,retained,mid,702,0.5503268056056079,0.5960784365149105,0.7450980459942537,0.14901960947934312,0.01862745118491789,0.36078432237400726
GradDiff,retained,mid,703,0.9559912874418147,0.9882352948188782,0.929411768913269,-0.05882352590560913,-0.007352940738201141,0.8431372603949379
GradDiff,retained,mid,704,0.9799564275087095,0.9960784316062927,0.9843137264251709,-0.011764705181121826,-0.0014705881476402283,0.8941176481106702
GradDiff,retained,mid,707,0.9947712421417236,1.0,0.9960784316062927,-0.003921568393707275,-0.0004901960492134094,0.9686274528503418
GradDiff,retained,mid,709,0.8357298549483805,0.9058823564473321,0.8196078503833097,-0.08627450606402232,-0.01078431325800279,0.7137255020001355
