fold,model,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
2,base,LR,10,0.5885826771653543,0.6181102362204725,0.5590551181102362,0.5836431226765799,0.6181102362204725,0.6003824091778203,0.6268677537355074
2,base,LR,11,0.6003937007874016,0.6141732283464567,0.5866141732283464,0.5977011494252874,0.6141732283464567,0.6058252427184466,0.6344472688945377
2,base,LR,12,0.5984251968503937,0.6023622047244095,0.594488188976378,0.59765625,0.6023622047244095,0.6,0.6369582739165479
2,base,LR,13,0.6338582677165354,0.65748031496063,0.610236220472441,0.6278195488721805,0.65748031496063,0.6423076923076924,0.6768863537727074
2,base,LR,14,0.6653543307086615,0.6771653543307087,0.6535433070866141,0.6615384615384615,0.6771653543307087,0.669260700389105,0.7045539091078183
2,base,LR,15,0.6377952755905512,0.6377952755905512,0.6377952755905512,0.6377952755905512,0.6377952755905512,0.6377952755905512,0.696524893049786
2,base,LR,16,0.6515748031496063,0.65748031496063,0.6456692913385826,0.6498054474708171,0.65748031496063,0.6536203522504892,0.7121799243598488
2,base,LR,17,0.6496062992125984,0.6692913385826772,0.6299212598425197,0.6439393939393939,0.6692913385826772,0.6563706563706564,0.7031899063798126
2,base,LR,18,0.6456692913385826,0.6811023622047244,0.610236220472441,0.6360294117647058,0.6811023622047244,0.6577946768060836,0.7003689007378013
2,base,LR,19,0.6456692913385826,0.6653543307086615,0.6259842519685039,0.6401515151515151,0.6653543307086615,0.6525096525096525,0.7153109306218612
2,base,LR,20,0.6673228346456693,0.6889763779527559,0.6456692913385826,0.660377358490566,0.6889763779527559,0.674373795761079,0.7155279310558621
2,base,LR,21,0.65748031496063,0.6889763779527559,0.6259842519685039,0.6481481481481481,0.6889763779527559,0.6679389312977099,0.7175739351478704
2,base,LR,22,0.6751968503937008,0.7007874015748031,0.6496062992125984,0.6666666666666666,0.7007874015748031,0.6833013435700576,0.7194959389918778
2,base,LR,23,0.6456692913385826,0.6535433070866141,0.6377952755905512,0.6434108527131783,0.6535433070866141,0.6484375,0.7159774319548639
2,base,LR,24,0.6673228346456693,0.6614173228346457,0.6732283464566929,0.6693227091633466,0.6614173228346457,0.6653465346534654,0.7225494450988903
2,base,LR,25,0.6653543307086615,0.6692913385826772,0.6614173228346457,0.6640625,0.6692913385826772,0.6666666666666666,0.7234329468658938
2,base,LR,26,0.6515748031496063,0.6496062992125984,0.6535433070866141,0.6521739130434783,0.6496062992125984,0.650887573964497,0.7142104284208568
2,base,LR,27,0.6476377952755905,0.6417322834645669,0.6535433070866141,0.649402390438247,0.6417322834645669,0.6455445544554456,0.7203794407588815
2,base,LR,28,0.6594488188976378,0.6535433070866141,0.6653543307086615,0.6613545816733067,0.6535433070866141,0.6574257425742575,0.7293384586769174
2,base,LR,29,0.6673228346456693,0.6417322834645669,0.6929133858267716,0.6763485477178424,0.6417322834645669,0.6585858585858586,0.723525947051894
2,base,LR,30,0.6712598425196851,0.6456692913385826,0.6968503937007874,0.6804979253112033,0.6456692913385826,0.6626262626262627,0.7270599541199083
2,base,LR,31,0.6614173228346457,0.6417322834645669,0.6811023622047244,0.6680327868852459,0.6417322834645669,0.6546184738955824,0.7232004464008928
2,base,LR,32,0.655511811023622,0.6653543307086615,0.6456692913385826,0.6525096525096525,0.6653543307086615,0.6588693957115009,0.722270444540889
2,base,RF,1,0.5334645669291339,0.5354330708661418,0.531496062992126,0.5333333333333333,0.5354330708661418,0.5343811394891945,0.5687968875937752
2,base,RF,2,0.547244094488189,0.5196850393700787,0.5748031496062992,0.55,0.5196850393700787,0.5344129554655871,0.5726253952507906
