method,ck,fold,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
RMU-LAT,1,1,LR,14,0.6200787401574803,0.6732283464566929,0.5669291338582677,0.608540925266904,0.6732283464566929,0.6392523364485981,0.6277822555645112
RMU-LAT,1,1,LR,15,0.5905511811023622,0.610236220472441,0.5708661417322834,0.5871212121212122,0.610236220472441,0.5984555984555985,0.6142352284704569
RMU-LAT,1,1,LR,16,0.594488188976378,0.5984251968503937,0.5905511811023622,0.59375,0.5984251968503937,0.596078431372549,0.6177847355694711
RMU-LAT,1,1,LR,17,0.5984251968503937,0.594488188976378,0.6023622047244095,0.5992063492063492,0.594488188976378,0.5968379446640316,0.6311767623535246
RMU-LAT,1,1,LR,18,0.5708661417322834,0.5669291338582677,0.5748031496062992,0.5714285714285714,0.5669291338582677,0.5691699604743083,0.6104222208444416
RMU-LAT,1,1,LR,19,0.5708661417322834,0.5433070866141733,0.5984251968503937,0.575,0.5433070866141733,0.5587044534412956,0.6084692169384338
RMU-LAT,1,1,LR,20,0.5649606299212598,0.5275590551181102,0.6023622047244095,0.5702127659574469,0.5275590551181102,0.5480572597137015,0.6000682001364003
RMU-LAT,1,1,LR,21,0.5905511811023622,0.5590551181102362,0.6220472440944882,0.5966386554621849,0.5590551181102362,0.5772357723577236,0.6101897203794407
RMU-LAT,1,1,LR,22,0.5728346456692913,0.5354330708661418,0.610236220472441,0.5787234042553191,0.5354330708661418,0.556237218813906,0.604268708537417
RMU-LAT,1,1,LR,23,0.5688976377952756,0.5354330708661418,0.6023622047244095,0.5738396624472574,0.5354330708661418,0.5539714867617108,0.5999596999193998
RMU-LAT,1,1,LR,24,0.5807086614173228,0.562992125984252,0.5984251968503937,0.5836734693877551,0.562992125984252,0.5731462925851704,0.6059582119164237
RMU-LAT,1,1,LR,25,0.59251968503937,0.594488188976378,0.5905511811023622,0.592156862745098,0.594488188976378,0.593320235756385,0.6086862173724347
RMU-LAT,1,1,LR,26,0.5708661417322834,0.5433070866141733,0.5984251968503937,0.575,0.5433070866141733,0.5587044534412956,0.5971231942463885
RMU-LAT,1,1,LR,27,0.5728346456692913,0.531496062992126,0.6141732283464567,0.5793991416309013,0.531496062992126,0.5544147843942505,0.6165757331514662
RMU-LAT,1,1,LR,28,0.5728346456692913,0.5511811023622047,0.594488188976378,0.5761316872427984,0.5511811023622047,0.5633802816901409,0.6123907247814495
RMU-LAT,1,1,LR,29,0.5826771653543307,0.5433070866141733,0.6220472440944882,0.5897435897435898,0.5433070866141733,0.5655737704918032,0.611042222084444
RMU-LAT,1,1,LR,30,0.562992125984252,0.531496062992126,0.594488188976378,0.5672268907563025,0.531496062992126,0.5487804878048781,0.5976501953003907
RMU-LAT,1,1,LR,31,0.5649606299212598,0.5433070866141733,0.5866141732283464,0.5679012345679012,0.5433070866141733,0.5553319919517102,0.5972161944323888
RMU-LAT,1,1,LR,32,0.5551181102362205,0.5236220472440944,0.5866141732283464,0.5588235294117647,0.5236220472440944,0.540650406504065,0.5850641701283403
RMU-LAT,1,1,RF,1,0.5688976377952756,0.5393700787401575,0.5984251968503937,0.5732217573221757,0.5393700787401575,0.5557809330628803,0.6168779837559675
RMU-LAT,1,1,RF,2,0.5767716535433071,0.5708661417322834,0.5826771653543307,0.5776892430278885,0.5708661417322834,0.5742574257425742,0.6024009548019097
RMU-LAT,1,1,RF,3,0.547244094488189,0.5275590551181102,0.5669291338582677,0.5491803278688525,0.5275590551181102,0.5381526104417671,0.5960304420608843
RMU-LAT,1,1,RF,4,0.59251968503937,0.5511811023622047,0.6338582677165354,0.6008583690987125,0.5511811023622047,0.5749486652977412,0.623767747535495
RMU-LAT,1,1,RF,5,0.5905511811023622,0.562992125984252,0.6181102362204725,0.5958333333333333,0.562992125984252,0.5789473684210527,0.6141034782069564
RMU-LAT,1,1,RF,6,0.5551181102362205,0.5275590551181102,0.5826771653543307,0.5583333333333333,0.5275590551181102,0.5425101214574899,0.5946819393638787
RMU-LAT,1,1,RF,7,0.5846456692913385,0.562992125984252,0.6062992125984252,0.588477366255144,0.562992125984252,0.5754527162977867,0.6080352160704321
RMU-LAT,1,1,RF,8,0.5787401574803149,0.547244094488189,0.610236220472441,0.5840336134453782,0.547244094488189,0.5650406504065041,0.6022614545229091
RMU-LAT,1,1,RF,9,0.5826771653543307,0.547244094488189,0.6181102362204725,0.5889830508474576,0.547244094488189,0.5673469387755102,0.5999596999193999
RMU-LAT,1,1,RF,10,0.5708661417322834,0.4921259842519685,0.6496062992125984,0.5841121495327103,0.4921259842519685,0.5341880341880342,0.6034472068944138
RMU-LAT,1,1,RF,11,0.5354330708661418,0.47244094488188976,0.5984251968503937,0.5405405405405406,0.47244094488188976,0.5042016806722689,0.5567611135222271
RMU-LAT,1,1,RF,12,0.5728346456692913,0.5118110236220472,0.6338582677165354,0.5829596412556054,0.5118110236220472,0.5450733752620545,0.5666113832227664
RMU-LAT,1,1,RF,13,0.5118110236220472,0.4409448818897638,0.5826771653543307,0.5137614678899083,0.4409448818897638,0.4745762711864407,0.5379595759191519
RMU-LAT,1,1,RF,14,0.515748031496063,0.484251968503937,0.547244094488189,0.5168067226890757,0.484251968503937,0.5,0.5579313658627317
RMU-LAT,1,1,RF,15,0.5433070866141733,0.4881889763779528,0.5984251968503937,0.5486725663716814,0.4881889763779528,0.5166666666666667,0.5608066216132432
RMU-LAT,1,1,RF,16,0.5610236220472441,0.5275590551181102,0.594488188976378,0.5654008438818565,0.5275590551181102,0.5458248472505092,0.5842194184388368
RMU-LAT,1,1,RF,17,0.531496062992126,0.46062992125984253,0.6023622047244095,0.536697247706422,0.46062992125984253,0.4957627118644068,0.5637516275032549
RMU-LAT,1,1,RF,18,0.5492125984251969,0.4763779527559055,0.6220472440944882,0.5576036866359447,0.4763779527559055,0.5138004246284501,0.5819099138198277
RMU-LAT,1,1,RF,19,0.5216535433070866,0.4251968503937008,0.6181102362204725,0.526829268292683,0.4251968503937008,0.47058823529411764,0.5500573501147002
RMU-LAT,1,1,RF,20,0.5118110236220472,0.47244094488188976,0.5511811023622047,0.5128205128205128,0.47244094488188976,0.4918032786885246,0.5523203546407093
RMU-LAT,1,1,RF,21,0.5354330708661418,0.5039370078740157,0.5669291338582677,0.5378151260504201,0.5039370078740157,0.5203252032520326,0.5546841093682187
RMU-LAT,1,1,RF,22,0.531496062992126,0.48031496062992124,0.5826771653543307,0.5350877192982456,0.48031496062992124,0.5062240663900415,0.5448958397916795
RMU-LAT,1,1,RF,23,0.5216535433070866,0.4645669291338583,0.5787401574803149,0.5244444444444445,0.4645669291338583,0.49269311064718163,0.5507703515407032
RMU-LAT,1,1,RF,24,0.5374015748031497,0.48031496062992124,0.594488188976378,0.5422222222222223,0.48031496062992124,0.5093945720250522,0.55748186496373
RMU-LAT,1,1,RF,25,0.5610236220472441,0.4881889763779528,0.6338582677165354,0.5714285714285714,0.4881889763779528,0.5265392781316348,0.5665493830987662
RMU-LAT,1,1,RF,26,0.5354330708661418,0.4763779527559055,0.594488188976378,0.5401785714285714,0.4763779527559055,0.5062761506276151,0.5466395932791864
RMU-LAT,1,1,RF,27,0.5295275590551181,0.484251968503937,0.5748031496062992,0.5324675324675324,0.484251968503937,0.5072164948453608,0.5687891375782752
RMU-LAT,1,1,RF,28,0.5570866141732284,0.5196850393700787,0.594488188976378,0.5617021276595745,0.5196850393700787,0.5398773006134969,0.5563581127162255
RMU-LAT,1,1,RF,29,0.5374015748031497,0.4763779527559055,0.5984251968503937,0.5426008968609866,0.4763779527559055,0.5073375262054507,0.5718193936387872
RMU-LAT,1,1,RF,30,0.5098425196850394,0.452755905511811,0.5669291338582677,0.5111111111111111,0.452755905511811,0.4801670146137787,0.5381688263376527
RMU-LAT,1,1,RF,31,0.5413385826771654,0.47244094488188976,0.610236220472441,0.547945205479452,0.47244094488188976,0.507399577167019,0.5592333684667369
RMU-LAT,1,1,RF,32,0.5570866141732284,0.5118110236220472,0.6023622047244095,0.5627705627705628,0.5118110236220472,0.5360824742268041,0.5819486638973278
RMU-LAT,1,1,AdaBoost,1,0.5334645669291339,0.5826771653543307,0.484251968503937,0.5304659498207885,0.5826771653543307,0.5553470919324578,0.5553118606237213
RMU-LAT,1,1,AdaBoost,2,0.5452755905511811,0.5433070866141733,0.547244094488189,0.5454545454545454,0.5433070866141733,0.5443786982248521,0.5595743691487383
RMU-LAT,1,1,AdaBoost,3,0.5610236220472441,0.547244094488189,0.5748031496062992,0.562753036437247,0.547244094488189,0.5548902195608783,0.5860561721123442
RMU-LAT,1,1,AdaBoost,4,0.5078740157480315,0.547244094488189,0.468503937007874,0.5072992700729927,0.547244094488189,0.5265151515151515,0.5522893545787091
RMU-LAT,1,1,AdaBoost,5,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5519406038812077
RMU-LAT,1,1,AdaBoost,6,0.5610236220472441,0.562992125984252,0.5590551181102362,0.5607843137254902,0.562992125984252,0.5618860510805501,0.5843434186868374
RMU-LAT,1,1,AdaBoost,7,0.5275590551181102,0.562992125984252,0.4921259842519685,0.5257352941176471,0.562992125984252,0.5437262357414449,0.5472208444416888
RMU-LAT,1,1,AdaBoost,8,0.5846456692913385,0.562992125984252,0.6062992125984252,0.588477366255144,0.562992125984252,0.5754527162977867,0.6123829747659495
RMU-LAT,1,1,AdaBoost,9,0.5511811023622047,0.5669291338582677,0.5354330708661418,0.549618320610687,0.5669291338582677,0.5581395348837209,0.5713233926467853
RMU-LAT,1,1,AdaBoost,10,0.5275590551181102,0.547244094488189,0.5078740157480315,0.5265151515151515,0.547244094488189,0.5366795366795367,0.5348828197656396
RMU-LAT,1,1,AdaBoost,11,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.5776629053258107
RMU-LAT,1,1,AdaBoost,12,0.5767716535433071,0.5433070866141733,0.610236220472441,0.5822784810126582,0.5433070866141733,0.5621181262729125,0.5785696571393143
RMU-LAT,1,1,AdaBoost,13,0.5511811023622047,0.5236220472440944,0.5787401574803149,0.5541666666666667,0.5236220472440944,0.5384615384615384,0.5651233802467605
RMU-LAT,1,1,AdaBoost,14,0.5492125984251969,0.5511811023622047,0.547244094488189,0.5490196078431373,0.5511811023622047,0.550098231827112,0.5679521359042718
RMU-LAT,1,1,AdaBoost,15,0.5275590551181102,0.5708661417322834,0.484251968503937,0.5253623188405797,0.5708661417322834,0.5471698113207547,0.5280628061256123
RMU-LAT,1,1,AdaBoost,16,0.5098425196850394,0.5236220472440944,0.49606299212598426,0.5095785440613027,0.5236220472440944,0.516504854368932,0.5278690557381115
RMU-LAT,1,1,AdaBoost,17,0.49803149606299213,0.4921259842519685,0.5039370078740157,0.49800796812749004,0.4921259842519685,0.49504950495049505,0.5145467790935582
RMU-LAT,1,1,AdaBoost,18,0.5177165354330708,0.4645669291338583,0.5708661417322834,0.5198237885462555,0.4645669291338583,0.49064449064449067,0.5285665571331142
RMU-LAT,1,1,AdaBoost,19,0.5413385826771654,0.547244094488189,0.5354330708661418,0.5408560311284046,0.547244094488189,0.5440313111545988,0.5384478268956538
RMU-LAT,1,1,AdaBoost,20,0.515748031496063,0.4881889763779528,0.5433070866141733,0.5166666666666667,0.4881889763779528,0.5020242914979757,0.5283108066216132
RMU-LAT,1,1,AdaBoost,21,0.5413385826771654,0.5433070866141733,0.5393700787401575,0.5411764705882353,0.5433070866141733,0.5422396856581533,0.5421833343666688
RMU-LAT,1,1,AdaBoost,22,0.5118110236220472,0.5118110236220472,0.5118110236220472,0.5118110236220472,0.5118110236220472,0.5118110236220472,0.538013826027652
RMU-LAT,1,1,AdaBoost,23,0.5255905511811023,0.5236220472440944,0.5275590551181102,0.525691699604743,0.5236220472440944,0.52465483234714,0.5464148428296857
RMU-LAT,1,1,AdaBoost,24,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.5622403744807489
RMU-LAT,1,1,AdaBoost,25,0.5059055118110236,0.47244094488188976,0.5393700787401575,0.5063291139240507,0.47244094488188976,0.48879837067209775,0.5212970425940853
RMU-LAT,1,1,AdaBoost,26,0.5708661417322834,0.5551181102362205,0.5866141732283464,0.573170731707317,0.5551181102362205,0.564,0.5578151156302313
RMU-LAT,1,1,AdaBoost,27,0.531496062992126,0.531496062992126,0.531496062992126,0.531496062992126,0.531496062992126,0.531496062992126,0.5369675739351478
RMU-LAT,1,1,AdaBoost,28,0.5216535433070866,0.5551181102362205,0.4881889763779528,0.5202952029520295,0.5551181102362205,0.5371428571428571,0.5342085684171367
RMU-LAT,1,1,AdaBoost,29,0.49606299212598426,0.5078740157480315,0.484251968503937,0.49615384615384617,0.5078740157480315,0.5019455252918288,0.515740281480563
RMU-LAT,1,1,AdaBoost,30,0.4940944881889764,0.46062992125984253,0.5275590551181102,0.4936708860759494,0.46062992125984253,0.47657841140529533,0.5052622605245212
RMU-LAT,1,1,AdaBoost,31,0.5137795275590551,0.49606299212598426,0.531496062992126,0.5142857142857142,0.49606299212598426,0.5050100200400801,0.52000279000558
RMU-LAT,1,1,AdaBoost,32,0.547244094488189,0.531496062992126,0.562992125984252,0.5487804878048781,0.531496062992126,0.54,0.5426018352036703
RMU-LAT,1,2,LR,1,0.5551181102362205,0.5511811023622047,0.5590551181102362,0.5555555555555556,0.5511811023622047,0.5533596837944664,0.5739506479012958
RMU-LAT,1,2,LR,2,0.5590551181102362,0.547244094488189,0.5708661417322834,0.5604838709677419,0.547244094488189,0.5537848605577689,0.5822741645483291
RMU-LAT,1,2,LR,3,0.5334645669291339,0.5393700787401575,0.5275590551181102,0.5330739299610895,0.5393700787401575,0.5362035225048923,0.560248620497241
RMU-LAT,1,2,LR,4,0.5374015748031497,0.5905511811023622,0.484251968503937,0.5338078291814946,0.5905511811023622,0.5607476635514018,0.556745613491227
RMU-LAT,1,2,LR,5,0.5649606299212598,0.6062992125984252,0.5236220472440944,0.56,0.6062992125984252,0.5822306238185255,0.587745675491351
RMU-LAT,1,2,LR,6,0.5531496062992126,0.5905511811023622,0.515748031496063,0.5494505494505495,0.5905511811023622,0.5692599620493358,0.5885516771033542
RMU-LAT,1,2,LR,7,0.5728346456692913,0.6062992125984252,0.5393700787401575,0.5682656826568265,0.6062992125984252,0.5866666666666667,0.5896831793663587
RMU-LAT,1,2,LR,8,0.6003937007874016,0.6023622047244095,0.5984251968503937,0.6,0.6023622047244095,0.6011787819253438,0.6145917291834584
RMU-LAT,1,2,LR,9,0.5866141732283464,0.6299212598425197,0.5433070866141733,0.5797101449275363,0.6299212598425197,0.6037735849056604,0.6165447330894661
RMU-LAT,1,2,LR,10,0.5826771653543307,0.6023622047244095,0.562992125984252,0.5795454545454546,0.6023622047244095,0.5907335907335908,0.6077407154814309
RMU-LAT,1,2,LR,11,0.5767716535433071,0.5708661417322834,0.5826771653543307,0.5776892430278885,0.5708661417322834,0.5742574257425742,0.5934496868993738
RMU-LAT,1,2,LR,12,0.5846456692913385,0.5826771653543307,0.5866141732283464,0.5849802371541502,0.5826771653543307,0.5838264299802761,0.5936666873333747
RMU-LAT,1,2,LR,13,0.5590551181102362,0.6062992125984252,0.5118110236220472,0.5539568345323741,0.6062992125984252,0.5789473684210527,0.5958366916733833
RMU-LAT,1,2,LR,14,0.5787401574803149,0.594488188976378,0.562992125984252,0.5763358778625954,0.594488188976378,0.5852713178294574,0.5945811891623783
RMU-LAT,1,2,LR,15,0.562992125984252,0.5511811023622047,0.5748031496062992,0.5645161290322581,0.5511811023622047,0.5577689243027888,0.5879471758943517
RMU-LAT,1,2,LR,16,0.5610236220472441,0.5826771653543307,0.5393700787401575,0.5584905660377358,0.5826771653543307,0.5703275529865125,0.5790346580693162
RMU-LAT,1,2,LR,17,0.5511811023622047,0.5551181102362205,0.547244094488189,0.55078125,0.5551181102362205,0.5529411764705883,0.5783216566433133
RMU-LAT,1,2,LR,18,0.5551181102362205,0.5551181102362205,0.5551181102362205,0.5551181102362205,0.5551181102362205,0.5551181102362205,0.5670996341992685
RMU-LAT,1,2,LR,19,0.5511811023622047,0.5551181102362205,0.547244094488189,0.55078125,0.5551181102362205,0.5529411764705883,0.573749147498295
RMU-LAT,1,2,LR,20,0.5452755905511811,0.5590551181102362,0.531496062992126,0.5440613026819924,0.5590551181102362,0.5514563106796116,0.5805846611693224
RMU-LAT,1,2,LR,21,0.5452755905511811,0.5393700787401575,0.5511811023622047,0.545816733067729,0.5393700787401575,0.5425742574257426,0.5720596441192882
RMU-LAT,1,2,LR,22,0.5511811023622047,0.515748031496063,0.5866141732283464,0.5550847457627118,0.515748031496063,0.5346938775510204,0.565999131998264
RMU-LAT,1,2,LR,23,0.547244094488189,0.515748031496063,0.5787401574803149,0.5504201680672269,0.515748031496063,0.532520325203252,0.5709281418562837
RMU-LAT,1,2,LR,24,0.5767716535433071,0.5511811023622047,0.6023622047244095,0.5809128630705395,0.5511811023622047,0.5656565656565656,0.5727726455452912
RMU-LAT,1,2,LR,25,0.5393700787401575,0.5,0.5787401574803149,0.5427350427350427,0.5,0.5204918032786885,0.5664176328352657
RMU-LAT,1,2,LR,26,0.5393700787401575,0.5511811023622047,0.5275590551181102,0.5384615384615384,0.5511811023622047,0.5447470817120622,0.5662161324322649
RMU-LAT,1,2,LR,27,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.5707111414222827
RMU-LAT,1,2,LR,28,0.5728346456692913,0.5669291338582677,0.5787401574803149,0.5737051792828686,0.5669291338582677,0.5702970297029702,0.5680451360902723
RMU-LAT,1,2,LR,29,0.562992125984252,0.547244094488189,0.5787401574803149,0.5650406504065041,0.547244094488189,0.556,0.5729896459792919
RMU-LAT,1,2,LR,30,0.5492125984251969,0.562992125984252,0.5354330708661418,0.5478927203065134,0.562992125984252,0.5553398058252427,0.5711451422902846
RMU-LAT,1,2,LR,31,0.5551181102362205,0.547244094488189,0.562992125984252,0.556,0.547244094488189,0.5515873015873016,0.5658596317192635
RMU-LAT,1,2,LR,32,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5354330708661418,0.5697191394382789
RMU-LAT,1,2,RF,1,0.5334645669291339,0.5354330708661418,0.531496062992126,0.5333333333333333,0.5354330708661418,0.5343811394891945,0.5687968875937752
RMU-LAT,1,2,RF,2,0.547244094488189,0.5196850393700787,0.5748031496062992,0.55,0.5196850393700787,0.5344129554655871,0.5726253952507906
RMU-LAT,1,2,RF,3,0.5531496062992126,0.5275590551181102,0.5787401574803149,0.5560165975103735,0.5275590551181102,0.5414141414141415,0.5918919337838676
RMU-LAT,1,2,RF,4,0.5492125984251969,0.5393700787401575,0.5590551181102362,0.5502008032128514,0.5393700787401575,0.5447316103379721,0.5794531589063179
RMU-LAT,1,2,RF,5,0.5748031496062992,0.5039370078740157,0.6456692913385826,0.5871559633027523,0.5039370078740157,0.5423728813559322,0.5711606423212846
RMU-LAT,1,2,RF,6,0.5531496062992126,0.5078740157480315,0.5984251968503937,0.5584415584415584,0.5078740157480315,0.5319587628865979,0.5920701841403684
RMU-LAT,1,2,RF,7,0.5452755905511811,0.547244094488189,0.5433070866141733,0.5450980392156862,0.547244094488189,0.5461689587426326,0.5787556575113151
RMU-LAT,1,2,RF,8,0.5767716535433071,0.5275590551181102,0.6259842519685039,0.5851528384279476,0.5275590551181102,0.5548654244306418,0.603276706553413
