method,ck,fold,probe_type,clf,n_train,n_val,n_test,best_layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc,tp,fn,tn,fp,n_total
RepNoise,4,0,per_layer,AdaBoost,1524,508,508,11,0.5452755905511811,0.5669291338582677,0.5236220472440944,0.5433962264150943,0.5669291338582677,0.5549132947976878,0.5829251658503317,144,110,133,121,508
RepNoise,4,0,mid_band,LR,1524,508,508,,0.6417322834645669,0.65748031496063,0.6259842519685039,0.6374045801526718,0.65748031496063,0.6472868217054264,0.6836443672887346,167,87,159,95,508
RepNoise,4,0,mid_band,RF,1524,508,508,,0.5688976377952756,0.5078740157480315,0.6299212598425197,0.57847533632287,0.5078740157480315,0.5408805031446541,0.5918841837683675,129,125,160,94,508
RepNoise,4,0,mid_band,AdaBoost,1524,508,508,,0.5374015748031497,0.5393700787401575,0.5354330708661418,0.5372549019607843,0.5393700787401575,0.5383104125736738,0.5591016182032365,137,117,136,118,508
RepNoise,4,0,full_layer,LR,1524,508,508,,0.6377952755905512,0.6417322834645669,0.6338582677165354,0.63671875,0.6417322834645669,0.6392156862745098,0.6825593651187302,163,91,161,93,508
RepNoise,4,0,full_layer,RF,1524,508,508,,0.5708661417322834,0.515748031496063,0.6259842519685039,0.5796460176991151,0.515748031496063,0.5458333333333333,0.6181799863599726,131,123,159,95,508
RepNoise,4,0,full_layer,AdaBoost,1524,508,508,,0.5767716535433071,0.6062992125984252,0.547244094488189,0.5724907063197026,0.6062992125984252,0.5889101338432122,0.5775079050158101,154,100,139,115,508
RepNoise,4,0,init_band,LR,1524,508,508,,0.610236220472441,0.5708661417322834,0.6496062992125984,0.6196581196581197,0.5708661417322834,0.5942622950819673,0.6403062806125612,145,109,165,89,508
RepNoise,4,0,init_band,RF,1524,508,508,,0.5492125984251969,0.48031496062992124,0.6181102362204725,0.5570776255707762,0.48031496062992124,0.5158562367864693,0.5647823795647591,122,132,157,97,508
RepNoise,4,0,init_band,AdaBoost,1524,508,508,,0.5295275590551181,0.547244094488189,0.5118110236220472,0.5285171102661597,0.547244094488189,0.5377176015473888,0.5659061318122636,139,115,130,124,508
RepNoise,4,0,init_band_emb,LR,1524,508,508,,0.610236220472441,0.5708661417322834,0.6496062992125984,0.6196581196581197,0.5708661417322834,0.5942622950819673,0.6403062806125612,145,109,165,89,508
RepNoise,4,0,init_band_emb,RF,1524,508,508,,0.5570866141732284,0.4881889763779528,0.6259842519685039,0.5662100456621004,0.4881889763779528,0.5243128964059197,0.5719821439642878,124,130,159,95,508
RepNoise,4,0,init_band_emb,AdaBoost,1524,508,508,,0.5295275590551181,0.547244094488189,0.5118110236220472,0.5285171102661597,0.547244094488189,0.5377176015473888,0.5659061318122636,139,115,130,124,508
RepNoise,4,0,end_band,LR,1524,508,508,,0.6122047244094488,0.6062992125984252,0.6181102362204725,0.6135458167330677,0.6062992125984252,0.6099009900990099,0.6484902969805939,154,100,157,97,508
RepNoise,4,0,end_band,RF,1524,508,508,,0.6082677165354331,0.5511811023622047,0.6653543307086615,0.6222222222222222,0.5511811023622047,0.5845511482254697,0.6582708165416331,140,114,169,85,508
RepNoise,4,0,end_band,AdaBoost,1524,508,508,,0.562992125984252,0.5275590551181102,0.5984251968503937,0.5677966101694916,0.5275590551181102,0.5469387755102041,0.5936201872403745,134,120,152,102,508
RepNoise,4,0,ib_no_pca,LR,1524,508,508,,0.5846456692913385,0.5866141732283464,0.5826771653543307,0.5843137254901961,0.5866141732283464,0.5854616895874263,0.6241707483414968,149,105,148,106,508
RepNoise,4,0,ib_no_pca,RF,1524,508,508,,0.5669291338582677,0.5275590551181102,0.6062992125984252,0.5726495726495726,0.5275590551181102,0.5491803278688525,0.5963714427428856,134,120,154,100,508
RepNoise,4,0,ib_no_pca,AdaBoost,1524,508,508,,0.6003937007874016,0.5787401574803149,0.6220472440944882,0.6049382716049383,0.5787401574803149,0.5915492957746479,0.595511191022382,147,107,158,96,508
RepNoise,4,0,vote_ensemble,LR,1524,508,508,,0.6220472440944882,0.6377952755905512,0.6062992125984252,0.6183206106870229,0.6377952755905512,0.627906976744186,,162,92,154,100,508
RepNoise,4,0,vote_ensemble,RF,1524,508,508,,0.5905511811023622,0.5984251968503937,0.5826771653543307,0.5891472868217055,0.5984251968503937,0.59375,,152,102,148,106,508
RepNoise,4,0,vote_ensemble,AdaBoost,1524,508,508,,0.6200787401574803,0.6377952755905512,0.6023622047244095,0.6159695817490495,0.6377952755905512,0.6266924564796905,,162,92,153,101,508
RepNoise,4,0,avg_ensemble,LR,1524,508,508,,0.6259842519685039,0.6535433070866141,0.5984251968503937,0.6194029850746269,0.6535433070866141,0.6360153256704981,0.6806218612437225,166,88,152,102,508
RepNoise,4,0,avg_ensemble,RF,1524,508,508,,0.5964566929133859,0.6259842519685039,0.5669291338582677,0.5910780669144982,0.6259842519685039,0.6080305927342257,0.6297662595325191,159,95,144,110,508
RepNoise,4,0,avg_ensemble,AdaBoost,1524,508,508,,0.6200787401574803,0.6338582677165354,0.6062992125984252,0.6168582375478927,0.6338582677165354,0.625242718446602,0.6547368094736189,161,93,154,100,508
RepNoise,4,1,per_layer,LR,1524,508,508,15,0.6043307086614174,0.6535433070866141,0.5551181102362205,0.5949820788530465,0.6535433070866141,0.6228893058161351,0.6226362452724906,166,88,141,113,508
RepNoise,4,1,per_layer,RF,1524,508,508,14,0.5354330708661418,0.5,0.5708661417322834,0.538135593220339,0.5,0.5183673469387755,0.5749193998387996,127,127,145,109,508
RepNoise,4,1,per_layer,AdaBoost,1524,508,508,12,0.5570866141732284,0.5433070866141733,0.5708661417322834,0.5587044534412956,0.5433070866141733,0.5508982035928144,0.5716721433442867,138,116,145,109,508
RepNoise,4,1,mid_band,LR,1524,508,508,,0.6161417322834646,0.6456692913385826,0.5866141732283464,0.6096654275092936,0.6456692913385826,0.627151051625239,0.6599293198586398,164,90,149,105,508
RepNoise,4,1,mid_band,RF,1524,508,508,,0.5708661417322834,0.5275590551181102,0.6141732283464567,0.5775862068965517,0.5275590551181102,0.551440329218107,0.5994714489428979,134,120,156,98,508
RepNoise,4,1,mid_band,AdaBoost,1524,508,508,,0.5767716535433071,0.5511811023622047,0.6023622047244095,0.5809128630705395,0.5511811023622047,0.5656565656565656,0.5990529481058962,140,114,153,101,508
RepNoise,4,1,full_layer,LR,1524,508,508,,0.6377952755905512,0.6259842519685039,0.6496062992125984,0.6411290322580645,0.6259842519685039,0.6334661354581673,0.6678188356376712,159,95,165,89,508
RepNoise,4,1,full_layer,RF,1524,508,508,,0.5688976377952756,0.468503937007874,0.6692913385826772,0.5862068965517241,0.468503937007874,0.5207877461706784,0.6136617273234547,119,135,170,84,508
RepNoise,4,1,full_layer,AdaBoost,1524,508,508,,0.5748031496062992,0.562992125984252,0.5866141732283464,0.5766129032258065,0.562992125984252,0.5697211155378487,0.6006339512679025,143,111,149,105,508
RepNoise,4,1,init_band,LR,1524,508,508,,0.610236220472441,0.5748031496062992,0.6456692913385826,0.6186440677966102,0.5748031496062992,0.5959183673469388,0.6475447950895902,146,108,164,90,508
RepNoise,4,1,init_band,RF,1524,508,508,,0.5177165354330708,0.41732283464566927,0.6181102362204725,0.5221674876847291,0.41732283464566927,0.4638949671772429,0.528504557009114,106,148,157,97,508
RepNoise,4,1,init_band,AdaBoost,1524,508,508,,0.5492125984251969,0.5551181102362205,0.5433070866141733,0.5486381322957199,0.5551181102362205,0.5518590998043053,0.581251162502325,141,113,138,116,508
RepNoise,4,1,init_band_emb,LR,1524,508,508,,0.610236220472441,0.5748031496062992,0.6456692913385826,0.6186440677966102,0.5748031496062992,0.5959183673469388,0.6475292950585901,146,108,164,90,508
RepNoise,4,1,init_band_emb,RF,1524,508,508,,0.5,0.42913385826771655,0.5708661417322834,0.5,0.42913385826771655,0.461864406779661,0.5365800731601462,109,145,145,109,508
RepNoise,4,1,init_band_emb,AdaBoost,1524,508,508,,0.5452755905511811,0.5551181102362205,0.5354330708661418,0.5444015444015444,0.5551181102362205,0.5497076023391813,0.576988653977308,141,113,136,118,508
RepNoise,4,1,end_band,LR,1524,508,508,,0.5984251968503937,0.6181102362204725,0.5787401574803149,0.5946969696969697,0.6181102362204725,0.6061776061776062,0.651729803459607,157,97,147,107,508
RepNoise,4,1,end_band,RF,1524,508,508,,0.5649606299212598,0.531496062992126,0.5984251968503937,0.569620253164557,0.531496062992126,0.5498981670061099,0.5983709467418935,135,119,152,102,508
RepNoise,4,1,end_band,AdaBoost,1524,508,508,,0.5433070866141733,0.5748031496062992,0.5118110236220472,0.5407407407407407,0.5748031496062992,0.5572519083969466,0.5838706677413354,146,108,130,124,508
RepNoise,4,1,ib_no_pca,LR,1524,508,508,,0.5708661417322834,0.5669291338582677,0.5748031496062992,0.5714285714285714,0.5669291338582677,0.5691699604743083,0.6106082212164424,144,110,146,108,508
RepNoise,4,1,ib_no_pca,RF,1524,508,508,,0.5905511811023622,0.5748031496062992,0.6062992125984252,0.5934959349593496,0.5748031496062992,0.584,0.613506727013454,146,108,154,100,508
RepNoise,4,1,ib_no_pca,AdaBoost,1524,508,508,,0.5708661417322834,0.5393700787401575,0.6023622047244095,0.5756302521008403,0.5393700787401575,0.556910569105691,0.5956816913633827,137,117,153,101,508
RepNoise,4,1,vote_ensemble,LR,1524,508,508,,0.6141732283464567,0.6456692913385826,0.5826771653543307,0.6074074074074074,0.6456692913385826,0.6259541984732825,,164,90,148,106,508
RepNoise,4,1,vote_ensemble,RF,1524,508,508,,0.594488188976378,0.5708661417322834,0.6181102362204725,0.5991735537190083,0.5708661417322834,0.5846774193548387,,145,109,157,97,508
RepNoise,4,1,vote_ensemble,AdaBoost,1524,508,508,,0.6122047244094488,0.6141732283464567,0.610236220472441,0.611764705882353,0.6141732283464567,0.6129666011787819,,156,98,155,99,508
RepNoise,4,1,avg_ensemble,LR,1524,508,508,,0.6161417322834646,0.65748031496063,0.5748031496062992,0.6072727272727273,0.65748031496063,0.6313799621928167,0.6673693347386693,167,87,146,108,508
RepNoise,4,1,avg_ensemble,RF,1524,508,508,,0.5866141732283464,0.6023622047244095,0.5708661417322834,0.583969465648855,0.6023622047244095,0.5930232558139535,0.6244807489614979,153,101,145,109,508
RepNoise,4,1,avg_ensemble,AdaBoost,1524,508,508,,0.5984251968503937,0.6023622047244095,0.594488188976378,0.59765625,0.6023622047244095,0.6,0.6189782379564759,153,101,151,103,508
RepNoise,4,2,per_layer,LR,1524,508,508,17,0.5984251968503937,0.5787401574803149,0.6181102362204725,0.6024590163934426,0.5787401574803149,0.5903614457831325,0.6383222766445533,147,107,157,97,508
RepNoise,4,2,per_layer,RF,1524,508,508,31,0.5649606299212598,0.547244094488189,0.5826771653543307,0.5673469387755102,0.547244094488189,0.5571142284569138,0.5835219170438342,139,115,148,106,508
RepNoise,4,2,per_layer,AdaBoost,1524,508,508,8,0.5452755905511811,0.562992125984252,0.5275590551181102,0.5437262357414449,0.562992125984252,0.5531914893617021,0.5560326120652241,143,111,134,120,508
RepNoise,4,2,mid_band,LR,1524,508,508,,0.6338582677165354,0.6653543307086615,0.6023622047244095,0.6259259259259259,0.6653543307086615,0.6450381679389313,0.6797073594147189,169,85,153,101,508
RepNoise,4,2,mid_band,RF,1524,508,508,,0.5846456692913385,0.5787401574803149,0.5905511811023622,0.5856573705179283,0.5787401574803149,0.5821782178217821,0.6147544795089589,147,107,150,104,508
RepNoise,4,2,mid_band,AdaBoost,1524,508,508,,0.5885826771653543,0.594488188976378,0.5826771653543307,0.5875486381322957,0.594488188976378,0.5909980430528375,0.5890399280798561,151,103,148,106,508
RepNoise,4,2,full_layer,LR,1524,508,508,,0.6318897637795275,0.6456692913385826,0.6181102362204725,0.6283524904214559,0.6456692913385826,0.6368932038834951,0.6829623659247317,164,90,157,97,508
RepNoise,4,2,full_layer,RF,1524,508,508,,0.6043307086614174,0.5511811023622047,0.65748031496063,0.6167400881057269,0.5511811023622047,0.5821205821205822,0.6158239816479634,140,114,167,87,508
RepNoise,4,2,full_layer,AdaBoost,1524,508,508,,0.5413385826771654,0.5551181102362205,0.5275590551181102,0.5402298850574713,0.5551181102362205,0.5475728155339806,0.5631006262012525,141,113,134,120,508
RepNoise,4,2,init_band,LR,1524,508,508,,0.59251968503937,0.6062992125984252,0.5787401574803149,0.5900383141762452,0.6062992125984252,0.5980582524271845,0.6243257486514973,154,100,147,107,508
RepNoise,4,2,init_band,RF,1524,508,508,,0.5393700787401575,0.4409448818897638,0.6377952755905512,0.5490196078431373,0.4409448818897638,0.4890829694323144,0.5626588753177506,112,142,162,92,508
RepNoise,4,2,init_band,AdaBoost,1524,508,508,,0.531496062992126,0.468503937007874,0.594488188976378,0.536036036036036,0.468503937007874,0.5,0.5401218302436606,119,135,151,103,508
RepNoise,4,2,init_band_emb,LR,1524,508,508,,0.59251968503937,0.6062992125984252,0.5787401574803149,0.5900383141762452,0.6062992125984252,0.5980582524271845,0.6243257486514973,154,100,147,107,508
RepNoise,4,2,init_band_emb,RF,1524,508,508,,0.5452755905511811,0.43700787401574803,0.6535433070866141,0.5577889447236181,0.43700787401574803,0.4900662251655629,0.5553583607167215,111,143,166,88,508
RepNoise,4,2,init_band_emb,AdaBoost,1524,508,508,,0.5059055118110236,0.47244094488188976,0.5393700787401575,0.5063291139240507,0.47244094488188976,0.48879837067209775,0.5159030318060637,120,134,137,117,508
RepNoise,4,2,end_band,LR,1524,508,508,,0.6062992125984252,0.610236220472441,0.6023622047244095,0.60546875,0.610236220472441,0.6078431372549019,0.663494326988654,155,99,153,101,508
RepNoise,4,2,end_band,RF,1524,508,508,,0.5688976377952756,0.531496062992126,0.6062992125984252,0.574468085106383,0.531496062992126,0.5521472392638037,0.5969991939983881,135,119,154,100,508
RepNoise,4,2,end_band,AdaBoost,1524,508,508,,0.5866141732283464,0.5984251968503937,0.5748031496062992,0.5846153846153846,0.5984251968503937,0.5914396887159533,0.5909541819083638,152,102,146,108,508
RepNoise,4,2,ib_no_pca,LR,1524,508,508,,0.5767716535433071,0.6220472440944882,0.531496062992126,0.5703971119133574,0.6220472440944882,0.5951035781544256,0.5883501767003534,158,96,135,119,508
RepNoise,4,2,ib_no_pca,RF,1524,508,508,,0.5570866141732284,0.5708661417322834,0.5433070866141733,0.5555555555555556,0.5708661417322834,0.5631067961165048,0.5836304172608345,145,109,138,116,508
RepNoise,4,2,ib_no_pca,AdaBoost,1524,508,508,,0.5354330708661418,0.5236220472440944,0.547244094488189,0.5362903225806451,0.5236220472440944,0.5298804780876494,0.5701066402132804,133,121,139,115,508
RepNoise,4,2,vote_ensemble,LR,1524,508,508,,0.6003937007874016,0.610236220472441,0.5905511811023622,0.5984555984555985,0.610236220472441,0.6042884990253411,,155,99,150,104,508
RepNoise,4,2,vote_ensemble,RF,1524,508,508,,0.5728346456692913,0.5748031496062992,0.5708661417322834,0.5725490196078431,0.5748031496062992,0.5736738703339882,,146,108,145,109,508
RepNoise,4,2,vote_ensemble,AdaBoost,1524,508,508,,0.6003937007874016,0.6181102362204725,0.5826771653543307,0.596958174904943,0.6181102362204725,0.6073500967117988,,157,97,148,106,508
RepNoise,4,2,avg_ensemble,LR,1524,508,508,,0.6122047244094488,0.6141732283464567,0.610236220472441,0.611764705882353,0.6141732283464567,0.6129666011787819,0.6653698307396615,156,98,155,99,508
RepNoise,4,2,avg_ensemble,RF,1524,508,508,,0.5826771653543307,0.6259842519685039,0.5393700787401575,0.5760869565217391,0.6259842519685039,0.6,0.6077949655899312,159,95,137,117,508
RepNoise,4,2,avg_ensemble,AdaBoost,1524,508,508,,0.610236220472441,0.6299212598425197,0.5905511811023622,0.6060606060606061,0.6299212598425197,0.6177606177606177,0.6472967945935892,160,94,150,104,508
RepNoise,4,3,per_layer,LR,1524,508,508,22,0.6003937007874016,0.5826771653543307,0.6181102362204725,0.6040816326530613,0.5826771653543307,0.593186372745491,0.6208072416144833,148,106,157,97,508
RepNoise,4,3,per_layer,RF,1524,508,508,23,0.594488188976378,0.5236220472440944,0.6653543307086615,0.6100917431192661,0.5236220472440944,0.5635593220338984,0.6202802405604811,133,121,169,85,508
RepNoise,4,3,per_layer,AdaBoost,1524,508,508,24,0.5570866141732284,0.5118110236220472,0.6023622047244095,0.5627705627705628,0.5118110236220472,0.5360824742268041,0.5725401450802902,130,124,153,101,508
RepNoise,4,3,mid_band,LR,1524,508,508,,0.6161417322834646,0.594488188976378,0.6377952755905512,0.6213991769547325,0.594488188976378,0.607645875251509,0.6572633145266291,151,103,162,92,508
RepNoise,4,3,mid_band,RF,1524,508,508,,0.5708661417322834,0.5354330708661418,0.6062992125984252,0.576271186440678,0.5354330708661418,0.5551020408163265,0.6162037324074648,136,118,154,100,508
RepNoise,4,3,mid_band,AdaBoost,1524,508,508,,0.5748031496062992,0.5866141732283464,0.562992125984252,0.573076923076923,0.5866141732283464,0.5797665369649806,0.5963249426498853,149,105,143,111,508
RepNoise,4,3,full_layer,LR,1524,508,508,,0.610236220472441,0.6141732283464567,0.6062992125984252,0.609375,0.6141732283464567,0.611764705882353,0.6503968007936016,156,98,154,100,508
RepNoise,4,3,full_layer,RF,1524,508,508,,0.5669291338582677,0.5354330708661418,0.5984251968503937,0.5714285714285714,0.5354330708661418,0.5528455284552846,0.5840411680823362,136,118,152,102,508
RepNoise,4,3,full_layer,AdaBoost,1524,508,508,,0.5708661417322834,0.515748031496063,0.6259842519685039,0.5796460176991151,0.515748031496063,0.5458333333333333,0.5895591791183583,131,123,159,95,508
RepNoise,4,3,init_band,LR,1524,508,508,,0.5866141732283464,0.594488188976378,0.5787401574803149,0.5852713178294574,0.594488188976378,0.58984375,0.6147777295554591,151,103,147,107,508
RepNoise,4,3,init_band,RF,1524,508,508,,0.5492125984251969,0.452755905511811,0.6456692913385826,0.5609756097560976,0.452755905511811,0.5010893246187363,0.5683396366792735,115,139,164,90,508
RepNoise,4,3,init_band,AdaBoost,1524,508,508,,0.5511811023622047,0.5511811023622047,0.5511811023622047,0.5511811023622047,0.5511811023622047,0.5511811023622047,0.5641003782007563,140,114,140,114,508
RepNoise,4,3,init_band_emb,LR,1524,508,508,,0.5866141732283464,0.594488188976378,0.5787401574803149,0.5852713178294574,0.594488188976378,0.58984375,0.6147777295554592,151,103,147,107,508
RepNoise,4,3,init_band_emb,RF,1524,508,508,,0.5531496062992126,0.46062992125984253,0.6456692913385826,0.5652173913043478,0.46062992125984253,0.5075921908893709,0.571214892429785,117,137,164,90,508
RepNoise,4,3,init_band_emb,AdaBoost,1524,508,508,,0.5452755905511811,0.5433070866141733,0.547244094488189,0.5454545454545454,0.5433070866141733,0.5443786982248521,0.5715713931427863,138,116,139,115,508
