method,contrast,feature_mode,direction,question_set,layer_selection_mode,selected_layer_or_mean,n_positive,n_negative,auc_mean,auc_ci95_low,auc_ci95_high,balanced_accuracy_mean,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,average_precision_mean,average_precision_ci95_low,average_precision_ci95_high,log_loss_mean,brier_score_mean
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,21.0,173,389,0.5431846887677014,0.5262831181181925,0.5522545581526666,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,22.0,173,389,0.5433897499145579,0.5258235879756898,0.5524937961573324,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,23.0,173,389,0.5437017994858612,0.5261129768043152,0.5529867601824747,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,24.0,173,389,0.5438934870796619,0.526139723910427,0.553479724207617,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,25.0,173,389,0.5438191895626848,0.52630726481121,0.5534979270992764,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,26.0,173,389,0.5436230441178657,0.5261753867185759,0.5533307576860782,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,27.0,173,389,0.5435888672600563,0.5258514495445563,0.5533968824761877,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,28.0,173,389,0.5438994308810201,0.5265936817391563,0.5536977874199445,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,29.0,173,389,0.5438652540232106,0.5259383776394193,0.5536565522980222,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,30.0,173,389,0.5449395961186977,0.5273117672407388,0.5548991782694622,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,31.0,173,389,0.5460109663135059,0.5292565047476113,0.5562421058888212,,,,,,,,
RMU,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,32.0,173,389,0.545503514272553,0.5303520216354369,0.5545299196100866,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,per_fold_selected,7.2,173,389,0.4944585196962718,0.4683262255375426,0.5239581630681903,0.4967349956164464,0.4868428384623386,0.5033023388858344,0.3052064356545406,0.2890578241633857,0.3325989621408769,0.6299604086579645,0.2181279332575874
RMU,suppressed_vs_retained,mean_all_choices,logistic_regression,Qstar,per_fold_selected,7.2,173,389,0.5219248257723228,0.4817581021442264,0.5759621528448519,0.5159513054073733,0.4884235181360239,0.557587076689897,0.3304723434203723,0.3009533137719568,0.3864513075999032,1.5894860067769003,0.279694617953702
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,0.0,173,389,0.5032022229817079,0.5032022229817079,0.5032022229817079,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,1.0,173,389,0.4929335631603192,0.4582693136395381,0.5242964025142279,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,2.0,173,389,0.4980013967933191,0.4651511211495311,0.5302988989107984,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,3.0,173,389,0.4972859117048309,0.472362809634902,0.5295752410954426,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,4.0,173,389,0.5015602478565166,0.4760951454002407,0.5329160289463126,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,5.0,173,389,0.4743866739973549,0.4451595167689495,0.5152558806484687,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,6.0,173,389,0.4683202817361844,0.4379756898524451,0.5085401280889192,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,7.0,173,389,0.4728130525877825,0.4416218404980905,0.5118515684205833,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,8.0,173,389,0.479983505951231,0.4522263250962153,0.5143546517675379,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,9.0,173,389,0.4899824657859934,0.4641715083881896,0.5241693537601974,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,10.0,173,389,0.4921512103065516,0.4603058085798772,0.5254740181583131,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,11.0,173,389,0.4767872267708813,0.4482543798386257,0.5037490527066585,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,12.0,173,389,0.4805399943533888,0.4484152339628809,0.5066083926475177,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,13.0,173,389,0.5005505446007994,0.4669086289136217,0.5274373300444299,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,14.0,173,389,0.5187482354339717,0.490542297576415,0.5401793542059824,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,15.0,173,389,0.5254112367564676,0.5042821373909684,0.5443039808609597,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,16.0,173,389,0.5118809159397892,0.4758622226845179,0.5372178551792799,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,17.0,173,389,0.5085932508135577,0.4658298289671159,0.5310370447419647,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,18.0,173,389,0.5093206235047625,0.4748911541376287,0.5297282939804152,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,19.0,173,389,0.5087329301454746,0.4709117791283415,0.5315251794285035,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,20.0,173,389,0.5115866977725606,0.4775030833469545,0.5334565433823202,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,21.0,173,389,0.5182482131447166,0.4890819798802324,0.5361342258941706,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,22.0,173,389,0.5215819427314741,0.4920910293178002,0.5387762455978721,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,23.0,173,389,0.5235523128817036,0.4963319315868463,0.5407752202921379,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,24.0,173,389,0.5268058011501255,0.5008845119396109,0.5430190053048427,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,25.0,173,389,0.5278637977918779,0.503621632465043,0.5426928392053137,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,26.0,173,389,0.5285324754446706,0.504783645630563,0.5431412247202699,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,27.0,173,389,0.529528805147332,0.5053980860959627,0.5444470035811403,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,28.0,173,389,0.5304619819605629,0.5073970607902284,0.544715589105012,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,29.0,173,389,0.5315088339747686,0.5086701487436289,0.5457851018618958,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,30.0,173,389,0.534948809010803,0.5127624559787212,0.5485671723850989,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,31.0,173,389,0.5364540767047564,0.5157272983936877,0.5498458326522727,,,,,,,,
RMU,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,32.0,173,389,0.5362505015082395,0.5183128519844866,0.5496916653045455,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,per_fold_selected,10.9,173,389,0.6165141090984739,0.584712914394401,0.640167838090851,0.524147807480274,0.4989390314575687,0.54531164093496,0.4118396803450158,0.37004423560535,0.4453838932040567,0.6102448398508644,0.2078925143569824
RMU,suppressed_vs_retained,correct_minus_mean_wrong,logistic_regression,Qstar,per_fold_selected,10.9,173,389,0.5620978646893621,0.5249212446320044,0.5926029392097716,0.543663164777033,0.5034165713181865,0.5782950948779291,0.3710034969928207,0.3318500938362217,0.4035018382584033,3.170709224911157,0.3544585198128647
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,0.0,173,389,0.5032022229817079,0.5032022229817079,0.5032022229817079,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,1.0,173,389,0.6096661069587055,0.595390582046748,0.6186754238673343,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,2.0,173,389,0.6259224036732692,0.6119994204793676,0.6353410999004413,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,3.0,173,389,0.627672853173247,0.6163978334844049,0.6377264216829873,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,4.0,173,389,0.6306544125295332,0.6215165609165342,0.6375484791298275,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,5.0,173,389,0.631058591021888,0.6216350654561125,0.6382695365320892,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,6.0,173,389,0.6276334754892491,0.611320341174198,0.6374162295496085,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,7.0,173,389,0.6312012422544838,0.6129496857215032,0.6433696895849741,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,8.0,173,389,0.6442649746645468,0.6337080404772872,0.6550942092515268,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,9.0,173,389,0.6328157272983935,0.6204106423763318,0.6477209236667311,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,10.0,173,389,0.6292977398695336,0.6172674859206205,0.6431100197631395,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,11.0,173,389,0.6400916831359496,0.6288326374132577,0.6495270963044415,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,12.0,173,389,0.627214437493499,0.6160828120124225,0.6359001887156931,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,13.0,173,389,0.6342147495430702,0.6236407269269061,0.6432259238896236,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,14.0,173,389,0.6251690268511226,0.6143319910248599,0.6356568643475935,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,15.0,173,389,0.6170542520468966,0.6051647918926549,0.6254223813840141,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,16.0,173,389,0.5852155370967502,0.5741084297962762,0.59444774655631,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,17.0,173,389,0.5718375261898747,0.5612761341515966,0.5807788608704697,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,18.0,173,389,0.5644025736659881,0.554370551436171,0.5723189740998856,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,19.0,173,389,0.5649137405827898,0.55514844643892,0.5721503187363478,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,20.0,173,389,0.5654642851835892,0.5547754729036956,0.573224660831835,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,21.0,173,389,0.564348336478595,0.5524358440940904,0.5724809426868954,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,22.0,173,389,0.565716896741311,0.5541101386391667,0.5737079661797703,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,23.0,173,389,0.5657362140957249,0.5535287605688218,0.5741790124374043,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,24.0,173,389,0.5653090033731073,0.5522036643535373,0.5736697029585272,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,25.0,173,389,0.565648543025692,0.5524213560782798,0.5741533797940472,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,26.0,173,389,0.5656567157525596,0.5523641469902075,0.5742681694577767,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,27.0,173,389,0.5666515595048812,0.5541881510319925,0.575384118162771,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,28.0,173,389,0.5664650727372691,0.5539370254246103,0.5751352214808981,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,29.0,173,389,0.5662949314233919,0.5532739200855907,0.5752113764357994,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,30.0,173,389,0.5647688604246845,0.5506891094699615,0.5747641053835981,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,31.0,173,389,0.5648498447181896,0.5492529384667963,0.5749045276906846,,,,,,,,
RMU,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,32.0,173,389,0.5650719942939506,0.548121387283237,0.5762950057209089,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,per_fold_selected,1.2,173,528,0.4956412024873008,0.4844242643194955,0.5117771829567349,0.5,0.5,0.5,0.2460641470782195,0.2370188946824744,0.2608360273187079,0.5598239009966393,0.1862135885162161
RMU,suppressed_vs_rest,correct_only,logistic_regression,Qstar,per_fold_selected,1.2,173,528,0.4954523559292346,0.4922422381327728,0.4991980863548782,0.4998716390786478,0.4975317207479419,0.5018407065598178,0.2463215892642536,0.2438638024189056,0.2589140814087351,0.6611824408164392,0.193462146338601
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,0.0,173,528,0.5428599579611142,0.5428599579611141,0.5428599579611141,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,1.0,173,528,0.5178774741636013,0.4801322473287791,0.5435247525836399,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,2.0,173,528,0.5261374583990192,0.4946775376598353,0.5501978783499737,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,3.0,173,528,0.5328921439831845,0.5086743519005079,0.5542731323349097,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,4.0,173,528,0.544972302504817,0.5118165944123314,0.5680575626204238,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,5.0,173,528,0.5283138465580662,0.494118387633561,0.5496277806971448,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,6.0,173,528,0.5242801935540374,0.4929699816079874,0.5412427198283413,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,7.0,173,528,0.5221246058854441,0.4914857571378525,0.5407413185321422,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,8.0,173,528,0.5269815204063759,0.4922652281485374,0.5479508779996497,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,9.0,173,528,0.5185113417411105,0.4862352754422841,0.5399525420388859,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,10.0,173,528,0.5231930942371694,0.4935723747591522,0.5457254992117708,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,11.0,173,528,0.5165588325451044,0.489924351900508,0.5404720069189,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,12.0,173,528,0.5144765939744262,0.4888457369942196,0.536277971185847,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,13.0,173,528,0.5155631459099668,0.491094105797863,0.53680728892976,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,14.0,173,528,0.51732845069189,0.4954501664039236,0.5446586530040287,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,15.0,173,528,0.5174970441408303,0.4972455771588719,0.5469899500788229,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,16.0,173,528,0.521168330705903,0.4972255977404098,0.5522776537046767,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,17.0,173,528,0.5160442940970398,0.4877099207391837,0.5451255692765808,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,18.0,173,528,0.5105217638815904,0.478644464880014,0.5409413864074268,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,19.0,173,528,0.5075489358906989,0.4730945655981783,0.5382605863548783,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,20.0,173,528,0.5118765326677176,0.4782883933263269,0.5384570962515327,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,21.0,173,528,0.515004816955684,0.4804428862322648,0.5398794666316342,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,22.0,173,528,0.5165024522683482,0.4820510925731301,0.5417621847083552,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,23.0,173,528,0.5207506787528464,0.4862196750744438,0.5470570042914696,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,24.0,173,528,0.5226719872131722,0.4890879532317393,0.5477636735855667,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,25.0,173,528,0.5202777412856894,0.4851793768610965,0.5449889976353126,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,26.0,173,528,0.5195502715011385,0.482641169644421,0.5452884152215799,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,27.0,173,528,0.5175545191802418,0.4793144596251533,0.5423779887020493,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,28.0,173,528,0.5186268392012611,0.4811314919425468,0.5431897552110703,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,29.0,173,528,0.5202366876861096,0.4829917673848309,0.5451964551585217,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,30.0,173,528,0.5222658302679979,0.4861069145209318,0.5456250547381327,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,31.0,173,528,0.5230502277106324,0.4900685868803643,0.5441739468383254,,,,,,,,
RMU,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,32.0,173,528,0.522749167980382,0.4957052461026449,0.5405053971798914,,,,,,,,
RMU,suppressed_vs_rest,mean_all_choices,mean_difference,Qstar,per_fold_selected,0.1,173,528,0.4955355578910493,0.4953910492205289,0.4969083902609914,0.5,0.5,0.5,0.2446634866412976,0.2432484334402987,0.2448124396098238,0.5590738452653166,0.185994452796896
